Voltage,Current,Data_Timestamp,dmm_v0,dmm_v1,dmm_v2,dmm_v3,dmm_t0,dmm_t1,dmm_t2,dmm_t3,dmm_t4,Log_Timestamp
8.04666041,-50.00033,1650045957,4.015,8.02425,4.01526,8.022,31.98561475,30.75558075,31.41487708,32.01493863,28.66706643,1650045958
8.04595883,-50.000219,1650045958,4.01476,8.0235,4.015,8.02125,31.98561475,30.75113953,31.44030924,32.0233634,28.68038246,1650045959
8.04479985,-50.000234,1650045960,4.014,8.02275,4.0145,8.02011,31.98965995,30.76821995,31.44030924,32.04863332,28.68458703,1650045961
8.04365188,-50.000251,1650045962,4.0135,8.02125,4.01376,8.01861,32.01089448,30.76412095,31.44471677,32.04459057,28.71541355,1650045963
8.04274953,-50.000242,1650045964,4.013,8.0205,4.01326,8.01825,32.0193196,30.78529707,31.43183263,32.04021074,28.70665728,1650045964
8.04207712,-50.000059,1650045965,4.0125,8.01975,4.013,8.01711,32.00246864,30.77266032,31.42776358,32.0193196,28.70210362,1650045966
8.04163416,-50.000274,1650045966,4.0125,8.01975,4.013,8.01675,32.01089448,30.76821995,31.45319221,32.04863332,28.68458703,1650045966
8.04097585,-50.000289,1650045967,4.012,8.019,4.0125,8.016,32.00651314,30.78529707,31.46573445,32.04459057,28.69790001,1650045968
8.04053788,-50.000289,1650045968,4.01176,8.01825,4.01226,8.016,32.0193196,30.77266032,31.44030924,32.02774399,28.68914173,1650045969
8.03988456,-50.000251,1650045969,4.0115,8.01786,4.01176,8.01525,32.0233634,30.77266032,31.43624056,32.04863332,28.73292309,1650045970
8.03944971,-50.000219,1650045970,4.01126,8.0175,4.01176,8.01486,32.0193196,30.78119886,31.45726015,32.0654763,28.73292309,1650045971
8.03881241,-50.000042,1650045971,4.011,8.01675,4.01126,8.01375,32.00651314,30.76821995,31.45319221,32.04459057,28.71086041,1650045972
8.03838619,-50.000259,1650045972,4.01076,8.01636,4.01126,8.01375,32.0233634,30.76821995,31.44878508,32.04459057,28.71086041,1650045973
8.03775009,-50.000274,1650045973,4.01026,8.01561,4.01076,8.013,32.0233634,30.77266032,31.45726015,32.0654763,28.72416882,1650045974
8.0367071,-50.000307,1650045975,4.01,8.0145,4.01026,8.01186,32.02774399,30.77675892,31.45319221,32.04863332,28.70665728,1650045976
8.03567643,-50.000267,1650045977,4.00926,8.01336,4.00976,8.01111,32.03178743,30.77266032,31.46166688,32.06143425,28.69334583,1650045978
8.03465641,-50.000282,1650045979,4.00876,8.01261,4.00926,8.01,32.04021074,30.77675892,31.46573445,32.05301277,28.70665728,1650045980
8.03365625,-50.000362,1650045981,4.00826,8.0115,4.00876,8.00886,31.98965995,30.77266032,31.42776358,32.04459057,28.68458703,1650045982
8.03266296,-50.000314,1650045983,4.00776,8.01036,4.00826,8.00775,32.01089448,30.77675892,31.44471677,32.03616764,28.68038246,1650045984
8.03167868,-50.000314,1650045985,4.00726,8.00961,4.00776,8.007,32.01089448,30.75558075,31.44878508,32.04459057,28.70210362,1650045986
8.0307221,-50.000314,1650045987,4.007,8.00886,4.00726,8.00586,32.0193196,30.78119886,31.45726015,32.03616764,28.68914173,1650045988
8.02995589,-50.000267,1650045989,4.0065,8.00775,4.007,8.0055,32.0193196,30.77675892,31.44471677,32.04459057,28.70665728,1650045989
8.02938921,-50.000259,1650045990,4.00626,8.00736,4.0065,8.00475,32.04863332,30.77675892,31.49962392,32.08231637,28.72837099,1650045991
8.0290131,-50.000234,1650045991,4.006,8.007,4.0065,8.00436,32.06143425,30.79827347,31.48268072,32.0738967,28.70665728,1650045992
8.02845567,-50.000194,1650045992,4.00576,8.00625,4.00626,8.00361,32.06985499,30.80237089,31.48708625,32.07827502,28.72837099,1650045993
8.02808126,-50.000164,1650045993,4.0055,8.00625,4.00576,8.00325,32.05705517,30.80680954,31.44878508,32.0654763,28.69790001,1650045994
8.02752801,-50.000219,1650045994,4.00526,8.0055,4.0055,8.00286,32.0233634,30.77675892,31.46166688,32.05705517,28.67162217,1650045995
8.02716186,-50.000242,1650045995,4.00526,8.00511,4.0055,8.0025,32.03178743,30.77675892,31.43183263,32.0654763,28.67582723,1650045996
8.02661534,-50.000227,1650045996,4.00476,8.00475,4.00526,8.00175,32.03178743,30.79383439,31.47014077,32.07827502,28.71086041,1650045997
8.02625143,-50.000274,1650045997,4.00476,8.004,4.005,8.00175,32.05301277,30.80237089,31.47014077,32.09511289,28.70210362,1650045997
8.02570679,-50.000274,1650045998,4.0045,8.00361,4.00476,8.001,32.0738967,30.80237089,31.48268072,32.08669431,28.68914173,1650045999
8.02535459,-50.000242,1650045999,4.00426,8.00325,4.00476,8.00061,32.03616764,30.78973658,31.47420797,32.08231637,28.68458703,1650046000
8.02481884,-50.000242,1650046000,4.004,8.00286,4.00426,8.00025,32.0654763,30.81090657,31.47420797,32.07827502,28.67582723,1650046001
8.02446455,-50.000194,1650046001,4.00376,8.0025,4.00426,7.99986,32.04863332,30.78119886,31.48268072,32.09073532,28.69790001,1650046002
8.02393562,-50.000242,1650046002,4.0035,8.00211,4.004,7.99911,32.05301277,30.81090657,31.47420797,32.09915354,28.71086041,1650046003
8.02306446,-50.000234,1650046004,4.003,8.001,4.00326,7.99836,32.06985499,30.81534479,31.48708625,32.09073532,28.69790001,1650046005
8.02220525,-50.000211,1650046006,4.00276,8.00025,4.003,7.99761,32.0738967,30.79827347,31.49115271,32.09511289,28.68038246,1650046007
8.0213503,-50.000131,1650046008,4.00226,7.9995,4.0025,7.9965,32.0738967,30.80237089,31.4786139,32.10757105,28.68038246,1650046009
8.0205132,-50.000179,1650046010,4.00176,7.99875,4.002,7.99575,32.0738967,30.81090657,31.49555784,32.08669431,28.68458703,1650046011
8.01984698,-50.000146,1650046012,4.0015,7.998,4.00176,7.99536,32.07827502,30.82797545,31.49962392,32.11194786,28.67582723,1650046013
8.01934932,-50.000186,1650046013,4.00126,7.99725,4.0015,7.99461,32.06143425,30.80680954,31.48268072,32.09915354,28.68038246,1650046014
8.01902291,-50.000219,1650046014,4.001,7.99725,4.0015,7.99425,32.09915354,30.81944142,31.49115271,32.09915354,28.68038246,1650046014
8.01853349,-50.000171,1650046015,4.00076,7.9965,4.00126,7.99386,32.0738967,30.78973658,31.5124987,32.11194786,28.68038246,1650046016
