,polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,elevation(m),elevation_gains_to_next(m),landmarks_notes,speed_limit(m/s),shoulder,step,routebook_trip(m),MajorTurns/Instructions,lanes,services
606,,40.78523157688539,-98.34017177195079,14913.191976212462,24.961958201857076,179.5549711333731,179.5549711333731,-0.44502886685216936,359.55497113314783,S90°E,1.500681605648424e-06,,,559,0.0,,,,,,,,
607,,40.78500680191987,-98.3401694749754,14938.153934414318,24.96195820144079,179.55497263410066,179.55497263410066,-0.44502736618750305,359.5549726338125,S90°E,1.500727563552573e-06,,,559,0.0,,,,,,,,
608,,40.78478202694553,-98.34016717801549,14963.115892615759,24.961958202439725,179.5549741320958,179.5549741320958,-0.44502586547687883,359.55497413452315,S90°E,1.4979951288296434e-06,,,559,0.0,,,,,,,,
609,,40.784557251962354,-98.34016488107106,14988.077850818197,24.961958200963064,179.55497563563068,179.55497563563068,-0.44502436749868934,359.5549756325013,S90°E,1.5035348894798517e-06,,,559,0.0,,,,,,,,
610,,40.78433247697035,-98.34016258414213,15013.039809019161,24.961958201255072,179.55497713366103,179.55497713366103,-0.4450228639807392,359.55497713601926,S90°E,1.4980303433276276e-06,,,559,0.0,,,,,,,,
611,,40.784107701969525,-98.34016028722868,15038.001767220416,24.96195820083949,179.55497863450944,179.55497863450944,-0.4450213659673352,359.55497863403264,S90°E,1.500848412661071e-06,,,559,0.0,,,,,,,,
612,,40.783882926959855,-98.34015799033072,15062.963725421256,24.961958202897446,179.55498013539753,179.55498013539753,-0.4450198651358619,359.55498013486414,S90°E,1.500888089367436e-06,,,559,0.0,,,,,,,,
613,,40.78365815194136,-98.34015569344825,15087.925683624153,24.961958202131157,179.55498163626856,179.55498163626856,-0.44501836426471186,359.5549816357353,S90°E,1.5008710363417777e-06,,,559,0.0,,,,,,,,
614,,40.78343337691404,-98.34015339658127,15112.887641826284,24.961958201009327,179.55498313716038,179.55498313716038,-0.44501686341061486,359.5549831365894,S90°E,1.5008918126113713e-06,,,559,1.0,,,,,,,,
615,,40.78320860187789,-98.34015109972978,15137.849600027293,24.961958202009644,179.55498463537006,179.55498463537006,-0.4450153625357416,359.55498463746426,S90°E,1.4982096843141335e-06,,,560,0.0,,,,,,,,
616,,40.782983826832904,-98.34014880289376,15162.811558229303,24.96195820159681,179.554986136316,179.554986136316,-0.4450138643429966,359.55498613565703,S90°E,1.5009459275461268e-06,,,560,0.0,,,,,,,,
617,,40.7827590517791,-98.34014650607324,15187.7735164309,24.96195820188884,179.55498763733937,179.55498763733937,-0.4450123634140084,359.554987636586,S90°E,1.5010233767043246e-06,,,560,0.0,,,,,,,,
618,,40.782534276716454,-98.3401442092682,15212.73547463279,24.96195820324538,179.55498913561763,179.55498913561763,-0.44501086240757104,359.55498913759243,S90°E,1.498278265898989e-06,,,560,0.0,,,,,,,,
619,,40.782309501644974,-98.34014191247864,15237.697432836034,24.961958201066633,179.55499063939172,179.55499063939172,-0.4450093641462445,359.55499063585376,S90°E,1.503774086586418e-06,,,560,0.0,,,,,,,,
620,,40.782084726564676,-98.34013961570459,15262.659391037101,24.961958202068324,179.55499213771148,179.55499213771148,-0.4450078603890688,359.55499213961093,S90°E,1.4983197615947574e-06,,,560,0.0,,,,,,,,
621,,40.78185995147555,-98.340137318946,15287.621349239169,24.961958200949244,179.5549936360646,179.5549936360646,-0.44500636208624655,359.55499363791375,S90°E,1.4983531286816287e-06,,,560,0.0,,,,,,,,
622,,40.78163517637759,-98.3401350222029,15312.583307440118,24.961958202659268,179.55499513720437,179.55499513720437,-0.44500486375008563,359.5549951362499,S90°E,1.5011397636044421e-06,,,560,0.0,,,,,,,,
623,,40.7814104012708,-98.34013272547529,15337.545265642777,24.961958201188818,179.55499663835232,179.55499663835232,-0.44500336262723295,359.55499663737277,S90°E,1.501147949056758e-06,,,560,0.0,,,,,,,,
624,,40.78118562615518,-98.34013042876316,15362.507223843966,24.961958202544682,179.5549981395525,179.5549981395525,-0.4450018614962232,359.5549981385038,S90°E,1.5012001881586912e-06,,,560,0.0,,,,,,,,
625,,40.78096085103072,-98.34012813206652,15387.46918204651,24.961958202134603,179.55499963799494,179.55499963799494,-0.4450003603129744,359.554999639687,S90°E,1.498442429692659e-06,,,560,0.0,,,,,,,,
626,,40.780736075897444,-98.34012583538536,15412.431140248646,24.96195820137245,179.55500113923665,179.55500113923665,-0.44499886188748405,359.5550011381125,S90°E,1.501241712276169e-06,,,560,0.0,,,,,,,,
627,,40.78051130075534,-98.3401235387197,15437.393098450018,24.961958203788008,179.55500263777097,179.55500263777097,-0.4449973606627111,359.5550026393373,S90°E,1.4985343170792476e-06,,,560,0.0,,,,,,,,
628,,40.780286525604396,-98.3401212420695,15462.355056653807,24.961958200552985,179.55500413904159,179.55500413904159,-0.4449958621453334,359.55500413785467,S90°E,1.5012706171546597e-06,,,560,0.0,,,,,,,,
629,,40.780061750444624,-98.3401189454348,15487.31701485436,24.96195820191023,179.5550056376048,179.5550056376048,-0.44499436089165556,359.55500563910834,S90°E,1.4985632219577383e-06,,,560,0.0,,,,,,,,
630,,40.779836975276034,-98.34011664881557,15512.278973056269,24.9619582015043,179.55500713894213,179.55500713894213,-0.44499286234537294,359.5550071376546,S90°E,1.5013373229066929e-06,,,560,0.0,,,,,,,,
631,,40.779612200098605,-98.34011435221183,15537.240931257773,24.96195820321779,179.55500864034434,179.55500864034434,-0.44499136102496095,359.55500863897504,S90°E,1.5014022096693225e-06,,,560,0.0,,,,,,,,
632,,40.77938742491234,-98.34011205562358,15562.20288946099,24.961958201396605,179.5550101389698,179.5550101389698,-0.4449898596396906,359.5550101403603,S90°E,1.4986254655013909e-06,,,560,0.0,,,,,,,,
633,,40.779162649717264,-98.3401097590508,15587.164847662387,24.96195820134137,179.5550116376601,179.5550116376601,-0.44498836103116446,359.55501163896884,S90°E,1.4986902954206016e-06,,,560,0.0,,,,,,,,
634,,40.77893787451334,-98.3401074624935,15612.126805863729,24.96195820235138,179.55501313910565,179.55501313910565,-0.4449868623578084,359.55501313764216,S90°E,1.5014455527762038e-06,,,560,0.0,,,,,,,,
635,,40.778713099300596,-98.3401051659517,15637.08876406608,24.96195820229752,179.55501463785004,179.55501463785004,-0.44498536092919494,359.5550146390708,S90°E,1.4987443819336477e-06,,,560,0.0,,,,,,,,
636,,40.77848832407902,-98.34010286942537,15662.050722268377,24.961958200122893,179.55501613931193,179.55501613931193,-0.4449838622017239,359.55501613779825,S90°E,1.5014618952591263e-06,,,560,0.0,,,,,,,,
637,,40.77826354884862,-98.34010057291452,15687.0126804685,24.96195820290021,179.55501763814192,179.55501763814192,-0.444982360756768,359.55501763924326,S90°E,1.498829988122452e-06,,,560,0.0,,,,,,,,
638,,40.77803877360938,-98.34009827641916,15711.974638671401,24.961958201786665,179.5550191396831,179.5550191396831,-0.4449808619437192,359.5550191380563,S90°E,1.5015411918284371e-06,,,560,0.0,,,,,,,,
639,,40.777813998361324,-98.34009597993928,15736.936596873187,24.961958202442503,179.55502063852938,179.55502063852938,-0.44497936041946673,359.55502063958056,S90°E,1.4988462737619557e-06,,,560,0.0,,,,,,,,
640,,40.77758922310443,-98.34009368347488,15761.89855507563,24.961958203099034,179.555022137409,179.555022137409,-0.4449778615901323,359.55502213840987,S90°E,1.4988796124271175e-06,,,560,0.0,,,,,,,,
641,,40.7773644478387,-98.34009138702595,15786.860513278729,24.961958200573704,179.55502363899987,179.55502363899987,-0.4449763627274308,359.5550236372726,S90°E,1.5015908729765215e-06,,,560,0.0,,,,,,,,
642,,40.77713967256415,-98.34008909059251,15811.822471479303,24.96195820335101,179.55502513799027,179.55502513799027,-0.4449748611535256,359.5550251388465,S90°E,1.4989904002504773e-06,,,560,0.0,,,,,,,,
643,,40.77691489728076,-98.34008679417455,15836.784429682653,24.96195820330061,179.55502663690064,179.55502663690064,-0.44497336218003625,359.55502663782,S90°E,1.4989103647167212e-06,,,560,0.0,,,,,,,,
644,,40.776690121988544,-98.34008449777207,15861.746387885954,24.961958201130827,179.55502813860414,179.55502813860414,-0.44497186328661087,359.5550281367134,S90°E,1.5017035082109942e-06,,,560,0.0,,,,,,,,
645,,40.77646534668751,-98.34008220138507,15886.708346087085,24.961958201083185,179.555029637619,179.555029637619,-0.444970361600042,359.55502963839996,S90°E,1.4990148429205874e-06,,,560,0.0,,,,,,,,
646,,40.77624057137764,-98.34007990501355,15911.670304288169,24.961958201739023,179.55503113665458,179.55503113665458,-0.44496886260211,359.5550311373979,S90°E,1.4990355907684716e-06,,,560,0.0,,,,,,,,
647,,40.77601579605894,-98.34007760865751,15936.632262489908,24.961958202398332,179.55503263845185,179.55503263845185,-0.44496736358345856,359.5550326364165,S90°E,1.501797271430405e-06,,,560,0.0,,,,,,,,
648,,40.77579102073141,-98.34007531231696,15961.594220692306,24.961958202351358,179.55503413479425,179.55503413479425,-0.4449658618031265,359.5550341381969,S90°E,1.4963424064262654e-06,,,560,0.0,,,,,,,,
649,,40.77556624539505,-98.34007301599186,15986.556178894658,24.961958201596122,179.55503563663305,179.55503563663305,-0.44496436547763096,359.55503563452237,S90°E,1.501838795547883e-06,,,560,0.0,,,,,,,,
650,,40.77534147004987,-98.34007071968226,16011.518137096255,24.961958201549884,179.5550371385304,179.5550371385304,-0.4449628636558032,359.5550371363442,S90°E,1.5018973442693095e-06,,,560,1.0,,,,,,,,
651,,40.77511669469584,-98.34006842338815,16036.480095297804,24.961958201500845,179.5550386349224,179.5550386349224,-0.44496136177539825,359.5550386382246,S90°E,1.4963920023092214e-06,,,561,0.0,,,,,,,,
652,,40.774891919333,-98.3400661271095,16061.442053499304,24.96195820110251,179.55504013411394,179.55504013411394,-0.44495986540030685,359.5550401345997,S90°E,1.4991915406881162e-06,,,561,0.0,,,,,,,,
653,,40.774667143961324,-98.34006383084632,16086.404011700406,24.961958202469425,179.5550416361176,179.5550416361176,-0.4449583662256771,359.5550416337743,S90°E,1.5020036698842887e-06,,,561,0.0,,,,,,,,
654,,40.77444236858081,-98.34006153459863,16111.365969902876,24.96195820171694,179.55504313532546,179.55504313532546,-0.44495686423894654,359.555043135761,S90°E,1.4992078547493293e-06,,,561,0.0,,,,,,,,
655,,40.77421759319148,-98.34005923836642,16136.327928104593,24.961958202376913,179.5550446346233,179.5550446346233,-0.4449553650480311,359.55504463495197,S90°E,1.499297837881386e-06,,,561,0.0,,,,,,,,
656,,40.77399281779331,-98.34005694214969,16161.28988630697,24.961958201979954,179.55504613391042,179.55504613391042,-0.44495386576710416,359.5550461342329,S90°E,1.4992871228969307e-06,,,561,0.0,,,,,,,,
657,22.0,40.77376804238631,-98.34005464594843,16186.25184450895,22.590167300821417,-162.17725160862923,197.82274839137077,-0.4449523664969206,359.5550476335031,S18°W,18.267702257460314,Slight Right,18.267702257460314,561,0.0,,,,,,,,
658,,40.77357438086516,-98.34013654652463,16208.842011809771,22.590167300312054,-162.17730509599429,197.82269490400571,17.82269490434217,17.82269490434217,S18°W,-5.348736505084162e-05,,,561,1.0,,,,,,,,
659,,40.77338071927938,-98.34021844662522,16231.432179110083,22.590167302280456,-162.17735858104737,197.82264141895263,17.82264141749738,17.82264141749738,S18°W,-5.3485053086888e-05,,,562,0.0,,,,,,,,
660,,40.77318705762895,-98.3403003462502,16254.022346412363,22.590167299653004,-162.17741206934076,197.82258793065924,17.822587932964524,17.822587932964524,S18°W,-5.348829338913674e-05,,,562,0.0,Big red barns ahead on right ,,,BL 14 ,16254.3744,"FOLLOW the road as it curves 90 degrees to the right, now on Giltner Rd ",,
661,,40.77299339591389,-98.34038224539957,16276.612513712016,22.590167300206605,-162.17746555160232,197.82253444839768,17.822534445191394,17.822534445191394,S18°W,-5.3482261563431166e-05,,,562,0.0,,,,,,,,
662,,40.77279973413419,-98.34046414407335,16299.202681012222,22.590167300054198,-162.17751903722487,197.82248096277513,17.82248096345006,17.82248096345006,S18°W,-5.348562254425815e-05,,,562,0.0,,,,,,,,
663,,40.77260607228983,-98.34054604227154,16321.792848312276,22.59016730060686,-162.17757252358587,197.82242747641413,17.82242747834772,17.82242747834772,S18°W,-5.348636099711257e-05,,,562,0.0,,,,,,,,
664,23.0,40.772412410380845,-98.34062793999414,16344.383015612882,18.868006087508643,-139.1268655512368,220.8731344487632,17.822373992506954,17.822373992506954,S41°W,23.050706972349076,Slight Right,23.050706972349076,562,0.0,,,,,,,,
665,,40.77228393391036,-98.34077418932019,16363.251021700391,18.86800608414064,-139.1269610565394,220.8730389434606,40.87303893988175,40.87303893988175,S41°W,-9.550530259616608e-05,,,562,0.0,,,,,,,,
666,,40.772155457251664,-98.34092043808282,16382.11902778453,18.86800608784256,-139.1270565659442,220.8729434340558,40.87294343519545,40.87294343519545,S41°W,-9.5509404815175e-05,,,562,0.0,,,,,,,,
667,,40.77202698040476,-98.34106668628206,16400.987033872374,18.86800608800838,-139.1271520764265,220.8728479235735,40.872847926406905,40.872847926406905,S41°W,-9.551048231060122e-05,,,562,0.0,,,,,,,,
668,24.0,40.771898503369655,-98.34121293391789,16419.85503996038,21.702959313309726,-126.11326000177375,233.88673999822623,40.87275241654089,40.87275241654089,S54°W,13.013892074652759,Slight Right,13.013892074652759,562,0.0,,,,,,,,
669,,40.77178331704955,-98.34142060783688,16441.55799927369,21.702959313325625,-126.11339562895196,233.88660437104804,53.88660437708795,53.88660437708795,S54°W,-0.00013562717821002934,,,562,0.0,,,,,,,,
670,,40.771668130353405,-98.34162828103858,16463.260958587016,21.70295931404745,-126.1135312438335,233.8864687561665,53.88646875069435,53.88646875069435,S54°W,-0.00013561488154323342,,,562,0.0,,,,,,,,
671,,40.771552943281264,-98.34183595352303,16484.963917901063,21.70295931512289,-126.11366686692065,233.88633313307935,53.886333136597386,53.886333136597386,S54°W,-0.00013562308714654137,,,562,0.0,,,,,,,,
672,25.0,40.77143775583309,-98.34204362529023,16506.666877216187,24.40613450834739,-114.40827257162597,245.59172742837404,53.88619751429482,53.88619751429482,S66°W,11.705394295294681,Slight Right,11.705394295294681,562,0.0,,,,,,,,
673,,40.77134693574492,-98.34230687363143,16531.073011724533,24.406134508526076,-114.40844448963989,245.5915555103601,65.59155551600426,65.59155551600426,S66°W,-0.00017191801391902573,,,562,0.0,,,,,,,,
674,,40.771256115054825,-98.34257012125575,16555.479146233058,24.406134508703996,-114.4086163932942,245.5913836067058,65.59138359877451,65.59138359877451,S66°W,-0.00017190365430508336,,,562,0.0,,,,,,,,
675,,40.77116529376282,-98.34283336816321,16579.88528074176,24.40613450640741,-114.40878830558756,245.59121169441244,65.59121169590436,65.59121169590436,S66°W,-0.00017191229336788183,,,562,0.0,,,,,,,,
676,26.0,40.7710744718689,-98.34309661435378,16604.291415248168,20.153038436050476,-97.01080209840782,262.9891979015922,65.59103978439518,65.59103978439518,S83°W,17.39798620717974,Slight Right,17.39798620717974,562,0.0,,,,,,,,
677,,40.77105232106205,-98.34333353712913,16624.44445368422,20.15303843474071,-97.01095681157143,262.9890431884286,82.98904318196738,82.98904318196738,S83°W,-0.00015471316361015397,,,562,0.0,,,,,,,,
678,,40.77103016976875,-98.3435704597471,16644.597492118963,20.15303843537399,-97.01111153469101,262.988888465309,82.9888884689759,82.9888884689759,S83°W,-0.00015472311957864804,,,562,0.0,,,,,,,,
679,,40.771008017988954,-98.34380738220771,16664.75053055434,20.153038435829927,-97.01126625230347,262.98873374769653,82.98873374602846,82.98873374602846,S83°W,-0.0001547176124603311,,,562,0.0,,,,,,,,
680,27.0,40.77098586572269,-98.34404430451097,16684.90356899017,24.87825545379205,-89.93526527003823,270.06473472996174,82.98857902858813,82.98857902858813,N0°W,7.076000982265242,Slight Right,7.076000982265242,562,-1.0,,,,,,,,
681,,40.77098611846154,-98.34433898056409,16709.781824443962,24.878255455104195,-89.93545770898702,270.06454229101297,90.0645422955414,90.0645422955414,N0°W,-0.00019243894878684387,,,561,0.0,,,,,,,,
682,,40.77098637044796,-98.34463365661945,16734.660079899066,24.878255453378433,-89.93565013719854,270.06434986280146,90.06434985659016,90.06434985659016,N0°W,-0.0001924282115197684,,,561,0.0,,,,,,,,
683,,40.770986621681956,-98.34492833267701,16759.538335352445,24.878255454613868,-89.9358425782962,270.0641574217038,90.06415742837623,90.06415742837623,N0°W,-0.00019244109766702877,,,561,0.0,,,,,,,,
684,,40.77098687216352,-98.34522300873681,16784.416590807057,24.878255454015076,-89.93603500865973,270.0639649913403,90.06396498727612,90.06396498727612,N0°W,-0.00019243036352634135,,,561,0.0,,,,,,,,
685,,40.77098712189267,-98.3455176847988,16809.294846261073,24.878255453971494,-89.93622744546467,270.0637725545353,90.0637725569102,90.0637725569102,N0°W,-0.00019243680493730153,,,561,0.0,,,,,,,,
686,,40.770987370869385,-98.34581236086301,16834.173101715045,24.87825545449554,-89.93641987798014,270.06358012201986,90.06358012010284,90.06358012010284,N0°W,-0.00019243251547607088,,,561,0.0,,,,,,,,
687,,40.770987619093674,-98.34610703692941,16859.05135716954,24.87825545437663,-89.93661231478778,270.0633876852122,90.06338768758495,90.06338768758495,N0°W,-0.00019243680763736393,,,561,0.0,,,,,,,,
688,,40.77098786656554,-98.346401712998,16883.929612623917,24.878255453621666,-89.93680474515672,270.06319525484327,90.06319525077492,90.06319525077492,N0°W,-0.000192430368940677,,,561,0.0,,,,,,,,
689,,40.77098811328499,-98.34669638906877,16908.80786807754,24.878255454625595,-89.93699718626242,270.06300281373757,90.06300282040361,90.06300282040361,N0°W,-0.00019244110569616169,,,561,0.0,,,,,,,,
690,,40.770988359252,-98.34699106514172,16933.686123532167,24.878255453792534,-89.93718961448786,270.06281038551214,90.06281037929551,90.06281037929551,N0°W,-0.00019242822544640603,,,561,0.0,,,,,,,,
691,,40.770988604466595,-98.34728574121684,16958.56437898596,24.878255454719756,-89.93738205130387,270.06261794869613,90.06261795106771,90.06261795106771,N0°W,-0.00019243681600755735,,,561,-1.0,,,,,,,,
692,,40.770988848928766,-98.34758041729413,16983.442634440682,24.878255453807224,-89.93757448382432,270.06242551617567,90.06242551424933,90.06242551424933,N0°W,-0.00019243252044987003,,,560,0.0,,,,,,,,
693,,40.770989092638516,-98.34787509337356,17008.32088989449,24.87825545465911,-89.93776692064296,270.06223307935704,90.06223308172652,90.06223308172652,N0°W,-0.00019243681863656548,,,560,0.0,,,,,,,,
694,,40.77098933559583,-98.34816976945515,17033.19914534915,24.87825545367263,-89.93795935531224,270.0620406446877,90.06204064490552,90.06204064490552,N0°W,-0.00019243466928742237,,,560,0.0,,,,,,,,
695,,40.77098957780072,-98.34846444553888,17058.077400802824,24.878255454446432,-89.93815178998733,270.06184821001267,90.06184821023389,90.06184821023389,N0°W,-0.0001924346750854511,,,560,0.0,,,,,,,,
696,,40.77098981925318,-98.34875912162475,17082.95565625727,24.87825545338048,-89.93834422036691,270.0616557796331,90.06165577555647,90.06165577555647,N0°W,-0.00019243037958460718,,,560,0.0,,,,,,,,
697,,40.77099005995323,-98.34905379771274,17107.833911710648,24.87825545407481,-89.93853665933695,270.06146334066307,90.06146334517457,90.06146334517457,N0°W,-0.00019243897003207167,,,560,0.0,,,,,,,,
698,,40.77099029990084,-98.34934847380286,17132.712167164722,24.87825545413032,-89.93872909401445,270.06127090598557,90.06127090620221,90.06127090620221,N0°W,-0.0001924346775012964,,,560,0.0,,,,,,,,
699,,40.77099053909603,-98.3496431498951,17157.59042261885,24.878255454753447,-89.93892152654854,270.06107847345146,90.06107847152239,90.06107847152239,N0°W,-0.00019243253409229055,,,560,0.0,,,,,,,,
700,,40.7709907775388,-98.34993782598946,17182.468678073605,24.878255454732248,-89.93911395908245,270.0608860409176,90.06088603898598,90.06088603898598,N0°W,-0.00019243253390754944,,,560,0.0,,,,,,,,
701,,40.77099101522914,-98.35023250208592,17207.346933528337,24.87825545407223,-89.93930639590855,270.06069360409145,90.06069360644977,90.06069360644977,N0°W,-0.0001924368260972642,,,560,0.0,,,,,,,,
702,,40.77099125216706,-98.35052717818446,17232.22518898241,24.878255453975708,-89.93949883273739,270.0605011672626,90.06050116962139,90.06050116962139,N0°W,-0.00019243682883995916,,,560,0.0,,,,,,,,
703,,40.77099148835254,-98.3508218542851,17257.103444436387,24.87825545444404,-89.93969126098426,270.06030873901574,90.06030873279026,90.06030873279026,N0°W,-0.00019242824687637494,,,560,1.0,,,,,,,,
704,,40.77099172378561,-98.35111653038783,17281.98169989083,24.878255453065737,-89.93988369995894,270.06011630004105,90.06011630454111,90.06011630454111,N0°W,-0.00019243897467902116,,,561,0.0,,,,,,,,
705,,40.77099195846625,-98.35141120649261,17306.859955343898,24.878255454655523,-89.94007613464979,270.05992386535024,90.05992386556416,90.05992386556416,N0°W,-0.00019243469084528897,,,561,0.0,,,,,,,,
706,,40.770992192394466,-98.35170588259949,17331.738210798554,24.878255454402815,-89.94026856719137,270.05973143280863,90.05973143087105,90.05973143087105,N0°W,-0.000192432541581411,,,561,1.0,,,,,,,,
707,,40.77099242557025,-98.35200055870843,17356.616466252955,24.878255453512665,-89.94046100402515,270.05953899597483,90.05953899832721,90.05953899832721,N0°W,-0.0001924368337853366,,,562,0.0,,,,,,,,
708,,40.77099265799362,-98.35229523481941,17381.49472170647,24.87825545438279,-89.94065343442595,270.05934656557406,90.05934656149118,90.05934656149118,N0°W,-0.00019243040080141327,,,562,1.0,,,,,,,,
709,,40.770992889664555,-98.35258991093245,17406.372977160852,24.878255454615477,-89.94084587341128,270.05915412658874,90.05915413108814,90.05915413108814,N0°W,-0.00019243898532295134,,,563,0.0,,,,,,,,
710,,40.77099312058307,-98.35288458704754,17431.25123261547,24.87825545420934,-89.94103830595792,270.05896169404207,90.05896169210057,90.05896169210057,N0°W,-0.00019243254664047527,,,563,0.0,,,,,,,,
711,,40.77099335074915,-98.35317926316466,17456.129488069677,24.878255454366705,-89.9412307406534,270.0587692593466,90.0587692595517,90.0587692595517,N0°W,-0.0001924346954780276,,,563,1.0,,,,,,,,
712,,40.770993580162816,-98.35347393928382,17481.007743524042,24.87825545388386,-89.94142317534872,270.05857682465125,90.058576824854,90.058576824854,N0°W,-0.0001924346953217082,,,564,0.0,,,,,,,,
713,,40.77099380882405,-98.35376861540499,17505.885998977927,24.878255453961746,-89.9416156079005,270.05838439209947,90.05838439015648,90.05838439015648,N0°W,-0.00019243255178480467,,,564,1.0,,,,,,,,
714,,40.770994036732866,-98.35406329152818,17530.764254431888,24.878255454597607,-89.94180804474728,270.0581919552527,90.05819195760249,90.05819195760249,N0°W,-0.0001924368467740578,,,565,0.0,,,,,,,,
715,,40.77099426388925,-98.35435796765339,17555.642509886486,24.878255453401994,-89.94200047729873,270.05799952270127,90.05799952075351,90.05799952075351,N0°W,-0.00019243255145795501,,,565,0.0,,,,,,,,
716,,40.77099449029321,-98.35465264378058,17580.520765339887,24.87825545516206,-89.94219291629692,270.0578070837031,90.05780708819987,90.05780708819987,N0°W,-0.00019243899818377486,,,565,0.0,,,,,,,,
717,,40.770994715944745,-98.3549473199098,17605.39902079505,24.878255453888368,-89.94238534455849,270.0576146554415,90.05761464919948,90.05761464919948,N0°W,-0.00019242826157039872,,,565,1.0,,,,,,,,
718,,40.770994940843856,-98.35524199604099,17630.277276248937,24.878255454372184,-89.94257778141015,270.05742221858986,90.05742222093573,90.05742222093573,N0°W,-0.00019243685166259183,,,566,0.0,,,,,,,,
719,,40.77099516499054,-98.35553667217417,17655.15553170331,24.878255454218557,-89.9427702139693,270.0572297860307,90.0572297840819,90.0572297840819,N0°W,-0.00019243255914602742,,,566,0.0,,,,,,,,
720,,40.770995388384804,-98.35583134830932,17680.03378715753,24.878255453420593,-89.94296265725916,270.05703734274084,90.05703735152059,90.05703735152059,N0°W,-0.00019244328986189885,,,566,0.0,,,,,,,,
721,,40.77099561102663,-98.35612602444644,17704.912042610948,24.878255454395337,-89.94315508123876,270.05684491876127,90.05684490822858,90.05684490822858,N0°W,-0.0001924239795982885,,,566,-1.0,,,,,,,,
722,,40.77099583291604,-98.35642070058553,17729.79029806534,24.878255454721582,-89.94334752024142,270.05665247975855,90.05665248424683,90.05665248424683,N0°W,-0.0001924390026601941,,,565,0.0,,,,,,,,
723,,40.77099605405303,-98.35671537672658,17754.668553520063,24.878255453217758,-89.94353995494885,270.05646004505115,90.05646004524203,90.05646004524203,N0°W,-0.00019243470742935642,,,565,0.0,,,,,,,,
724,,40.77099627443758,-98.35701005286957,17779.546808973282,24.87825545467237,-89.94373238751808,270.0562676124819,90.05626761053247,90.05626761053247,N0°W,-0.00019243256923573426,,,565,0.0,,,,,,,,
725,,40.770996494069706,-98.35730472901452,17804.425064427953,24.8782554542831,-89.94392482652297,270.05607517347704,90.0560751779611,90.0560751779611,N0°W,-0.00019243900489129828,,,565,-1.0,,,,,,,,
726,,40.77099671294941,-98.3575994051614,17829.303319882234,24.878255454458696,-89.94411725694569,270.0558827430543,90.0558827389541,90.0558827389541,N0°W,-0.00019243042271455124,,,564,0.0,,,,,,,,
727,,40.770996931076695,-98.3578940813102,17854.181575336694,24.87825545399685,-89.9443096916606,270.0556903083394,90.05569030852926,90.05569030852926,N0°W,-0.00019243471491847686,,,564,0.0,,,,,,,,
728,,40.77099714845155,-98.35818875746094,17879.05983079069,24.87825545409712,-89.94450212637804,270.05549787362196,90.05549787381226,90.05549787381226,N0°W,-0.00019243471743379814,,,564,0.0,,,,,,,,
729,,40.77099736507398,-98.35848343361359,17903.938086244787,24.8782554535558,-89.94469456109532,270.05530543890467,90.05530543909272,90.05530543909272,N0°W,-0.00019243471727747874,,,564,-1.0,,,,,,,,
730,,40.770997580943984,-98.35877810976814,17928.816341698344,24.87825545477615,-89.94488699581775,270.05511300418226,90.05511300437335,90.05511300437335,N0°W,-0.000192434722436019,,,563,0.0,,,,,,,,
731,,40.770997796061565,-98.35907278592461,17953.69459715312,24.878255454159497,-89.94507943053738,270.05492056946264,90.05492056964883,90.05492056964883,N0°W,-0.00019243471962226977,,,563,0.0,,,,,,,,
732,,40.770998010426716,-98.35936746208297,17978.57285260728,24.87825545410497,-89.94527186955183,270.05472813044815,90.05472813492713,90.05472813492713,N0°W,-0.0001924390144552035,,,563,0.0,,,,,,,,
733,,40.77099822403943,-98.35966213824322,18003.45110806139,24.87825545461116,-89.94546429783789,270.0545357021621,90.0545356959106,90.0545356959106,N0°W,-0.0001924282860557014,,,563,1.0,,,,,,,,
734,,40.77099843689974,-98.35995681440536,18028.329363516,24.878255453277617,-89.94565673470588,270.0543432652941,90.05434326762249,90.05434326762249,N0°W,-0.0001924368679908639,,,564,0.0,"Entering Giltner, Jct Blaine St ",20.1168,,BL 15 ,18024.6528,,,none
735,,40.77099864900761,-98.36025149056937,18053.207618969278,24.87825545490665,-89.94584916943536,270.05415083056465,90.05415083075246,90.05415083075246,N0°W,-0.00019243472948460294,,,564,0.0,,,,,,,,
736,,40.77099886036306,-98.36054616673526,18078.085874424185,24.878255453496383,-89.94604160201331,270.05395839798666,90.05395839602092,90.05395839602092,N0°W,-0.0001924325779469882,,,564,0.0,,,,,,,,
737,,40.77099907096609,-98.360840842903,18102.96412987768,24.87825545504457,-89.94623404103741,270.0537659589626,90.05376596344094,90.05376596344094,N0°W,-0.00019243902410437386,,,564,0.0,,,,,,,,
738,,40.77099928081668,-98.36113551907262,18127.842385332726,24.878255453558978,-89.94642647147148,270.05357352852855,90.05357352441479,90.05357352441479,N0°W,-0.00019243043406902416,,,564,0.0,,,,,,,,
739,,40.77099948991486,-98.36143019524407,18152.720640786283,24.87825545383228,-89.94661890620291,270.0533810937971,90.0533810939787,90.0533810939787,N0°W,-0.00019243473143149004,,,564,0.0,,,,,,,,
