polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,checkpoint
,43.478474577969294,-80.53582395319164,2738.7523908115627,24.897749007479817,64.51319468999189,64.51319468999189,-115.48680530475494,244.51319469524503,N65°E,0.0001911374032914,,,2
,43.47857100771869,-80.53554616154643,2763.6501398190426,24.89774900731992,64.51338583771057,64.51338583771057,-115.48661416640444,244.5133858335956,N65°E,0.0001911477186808,,,2
,43.4786674367916,-80.53526836901769,2788.5478888263624,24.897749006452266,64.51357698046968,64.51357698046968,-115.48642301773856,244.51357698226144,N65°E,0.0001911427591068,,,2
,43.47876386518801,-80.53499057560542,2813.4456378328146,24.897749007703894,64.51376812406829,64.51376812406829,-115.48623187403228,244.5137681259677,N65°E,0.000191143598613,,,2
,43.47886029290792,-80.53471278130961,2838.343386840518,24.897749006479856,64.51395927241592,64.51395927241592,-115.48604072948643,244.5139592705136,N65°E,0.0001911483476249,,,2
,43.47895671995132,-80.53443498613028,2863.2411358469985,24.89774900667021,64.51415041998405,64.51415041998405,-115.48584958019164,244.5141504198084,N65°E,0.0001911475681311,,,2
,43.47905314631822,-80.5341571900674,2888.138884853669,24.897749008272235,64.51434157004701,64.51434157004701,-115.48565843167631,244.5143415683237,N65°E,0.0001911500629603,,,2
,43.4791495720086,-80.533879393121,2913.036633861941,24.89774900739894,64.51453271566726,64.51453271566726,-115.48546728066616,244.51453271933383,N65°E,0.0001911456202492,,,2
,43.47924599702247,-80.53360159529106,2937.93438286934,24.897749006172496,64.51472386892173,64.51472386892173,-115.48527613409873,244.5147238659013,N65°E,0.0001911532544767,,,2
,43.4793424213598,-80.5333237965776,2962.8321318755125,24.897749006711607,64.5149150166693,64.5149150166693,-115.48508497989708,244.51491502010293,N65°E,0.0001911477475715,,,2
,43.47943884502063,-80.53304599698062,2987.7298808822243,24.89774900901613,64.51510617212543,64.51510617212543,-115.4848938312023,244.5151061687977,N65°E,0.0001911554561218,,,2
,43.47953526800491,-80.53276819650009,3012.6276298912403,24.89774900778676,64.51529732420298,64.51529732420298,-115.48470267479898,244.515297325201,N65°E,0.0001911520775479,,,3
,43.479631690312665,-80.53249039513602,3037.525378899027,24.897749007262515,64.5154884780413,64.5154884780413,-115.48451152177424,244.51548847822573,N65°E,0.0001911538383296,,,3
,43.47972811194388,-80.53221259288844,3062.4231279062897,24.897749007797167,64.51567963298044,64.51567963298044,-115.48432036698873,244.51567963301127,N65°E,0.0001911549391309,,,3
,43.47982453289855,-80.53193478975733,3087.320876914087,24.89774900585752,64.51587079155303,64.51587079155303,-115.4841292111024,244.5158707888976,N65°E,0.0001911585725906,,,3
,43.47992095317666,-80.53165698574269,3112.2186259199443,24.89774900745179,64.51606194381024,64.51606194381024,-115.48393805158264,244.51606194841736,N65°E,0.0001911522572157,,,3
,43.48001737277823,-80.53137918084452,3137.116374927396,24.897749008337488,64.51625310533535,64.51625310533535,-115.48374689837824,244.51625310162177,N65°E,0.0001911615251088,,,3
,43.480113791703246,-80.53110137506282,3162.0141239357336,24.8977490071014,64.51644426361415,64.51644426361415,-115.48355573590594,244.51644426409405,N65°E,0.0001911582787954,,,3
,43.48021020995169,-80.5308235683976,3186.911872942835,24.897749006926247,64.51663542078671,64.51663542078671,-115.48336457667996,244.51663542332005,N65°E,0.0001911571725656,,,3
